id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1474850761381081091,niknik19163049,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 21:13:17 +0000 2021,25/12/2021 21:13:17,,,,,1399860021068894209,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1400734918792007686/Y9CvQSBj_normal.jpg,144,403,"Western Australia, Australia",http://twitter.com/niknik19163049/statuses/1474850761381081091,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474838957825343492,theswedishguiri,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 20:26:23 +0000 2021,25/12/2021 20:26:23,,,,,280464581,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1468582681436901385/oMcWdHHb_normal.jpg,257,1806,"Europe, baby",http://twitter.com/theswedishguiri/statuses/1474838957825343492,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474838445725995014,RebekahLove25,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 20:24:21 +0000 2021,25/12/2021 20:24:21,,,,,1385104829480116224,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1415309236863700992/u38nTH3Q_normal.jpg,2468,3597,Terra Nullius,http://twitter.com/RebekahLove25/statuses/1474838445725995014,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474835743247904771,hugovandenberg2,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 20:13:36 +0000 2021,25/12/2021 20:13:36,,,,,2977915479,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1459525096691929094/wVumvWJ6_normal.jpg,347,785,Jels Danmark,http://twitter.com/hugovandenberg2/statuses/1474835743247904771,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474835743247904771,hugovandenberg2,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 20:13:36 +0000 2021,25/12/2021 20:13:36,,,,,2977915479,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1459525096691929094/wVumvWJ6_normal.jpg,347,785,Jels Danmark,http://twitter.com/hugovandenberg2/statuses/1474835743247904771,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474830480981774348,longballss,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 19:52:42 +0000 2021,25/12/2021 19:52:42,,,,,20615314,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,60,288,"Standish, England",http://twitter.com/longballss/statuses/1474830480981774348,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474816232641736706,Joyofli79316250,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 18:56:05 +0000 2021,25/12/2021 18:56:05,,,,,1417148239489425408,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434864879899381764/yFh9j8Rw_normal.jpg,599,1299,"Roma, Lazio",http://twitter.com/Joyofli79316250/statuses/1474816232641736706,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474804334131126280,DecolonizingThe,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 18:08:48 +0000 2021,25/12/2021 18:08:48,,,,,1157339225836216320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1157346914385518592/x_G6OF9p_normal.jpg,258,669,Canada,http://twitter.com/DecolonizingThe/statuses/1474804334131126280,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474804334131126280,DecolonizingThe,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 18:08:48 +0000 2021,25/12/2021 18:08:48,,,,,1157339225836216320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1157346914385518592/x_G6OF9p_normal.jpg,258,669,Canada,http://twitter.com/DecolonizingThe/statuses/1474804334131126280,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474782110363930634,ToniF43132806,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 16:40:29 +0000 2021,25/12/2021 16:40:29,,,,,1190063482651267073,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1190063686834163712/xmqc433R_normal.jpg,202,489,,http://twitter.com/ToniF43132806/statuses/1474782110363930634,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474780748016148481,Fusillide,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 16:35:05 +0000 2021,25/12/2021 16:35:05,,,,,1276488118548541446,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,518,637,,http://twitter.com/Fusillide/statuses/1474780748016148481,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474780748016148481,Fusillide,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 16:35:05 +0000 2021,25/12/2021 16:35:05,,,,,1276488118548541446,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,518,637,,http://twitter.com/Fusillide/statuses/1474780748016148481,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474729594045571075,GermanThought,"قصه المانيه - Sophie Scholl - Die Weiße Rose (A2) - بصيغه PDF + الصوتيات

https://t.co/WkivZdUgiJ",Sat Dec 25 13:11:49 +0000 2021,25/12/2021 13:11:49,,,,,3344441963,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1429249369459630087/CtTbhKoa_normal.jpg,335,1060,,http://twitter.com/GermanThought/statuses/1474729594045571075,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/WkivZdUgiJ"",""expanded_url"":""https://adres-almani.blogspot.com/2021/11/sophie-scholl-die-weie-rose-a2-pdf.html?m=1"",""display_url"":""adres-almani.blogspot.com/2021/11/sophie…"",""indices"":[74,97]}]}"
1474718174377656321,spilltheglitter,If you don't know the story of her and the resistance group „Weiße Rose“(translation: „White Rose“) you should definitely check it out. But please don't mistake her for the girl that compared herself with Sophie Scholl because she dosen't believes in the virus.,Sat Dec 25 12:26:26 +0000 2021,25/12/2021 12:26:26,,,1143529540867829760,spilltheglitter,1143529540867829760,1474718171978416129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1143537744716730369/AXtZsbyy_normal.jpg,4,25,,http://twitter.com/spilltheglitter/statuses/1474718174377656321,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1474704504775970819,Weisse_Kerze,"@Spoy73404168 Da es für Sie offenbar zu komplex ist: Dieser Account wurde zum traurigen 75. Gedenktag der Ermordung von Mitgliedern der Weißen Rose angelegt. 

Der Account heißt auch nicht Sophie, sondern Weiße Kerze. Er gedenkt somit ALLEN Opfern des Widerstands.",Sat Dec 25 11:32:07 +0000 2021,25/12/2021 11:32:07,,,1442234672000352261,Spoy73404168,967085555984060417,1474685188194066434,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/967113311606239232/RYbPzfFu_normal.jpg,681,1585,Welt,http://twitter.com/Weisse_Kerze/statuses/1474704504775970819,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Spoy73404168"",""name"":""Spoy"",""id"":1442234672000352300,""id_str"":""1442234672000352261"",""indices"":[0,13]}],""urls"":[]}"
1474699902689157122,LindaGrimshaw7,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 11:13:50 +0000 2021,25/12/2021 11:13:50,,,,,990494753711063040,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1453722057011724288/JIXgx5aN_normal.jpg,1983,3059,"Hedgerley, South East",http://twitter.com/LindaGrimshaw7/statuses/1474699902689157122,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474699902689157122,LindaGrimshaw7,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 11:13:50 +0000 2021,25/12/2021 11:13:50,,,,,990494753711063040,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1453722057011724288/JIXgx5aN_normal.jpg,1983,3059,"Hedgerley, South East",http://twitter.com/LindaGrimshaw7/statuses/1474699902689157122,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474650704455163904,AncientSpoonbil,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 07:58:20 +0000 2021,25/12/2021 07:58:20,,,,,787968971165216769,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1455629039243202560/BKdaBEYa_normal.jpg,1433,1790,Wangal Country,http://twitter.com/AncientSpoonbil/statuses/1474650704455163904,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474648282462769152,svnovavida,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 07:48:42 +0000 2021,25/12/2021 07:48:42,,,,,1584786182,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1123082023675916288/T22h20sc_normal.png,492,1477,Sth NSW,http://twitter.com/svnovavida/statuses/1474648282462769152,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474646052389068804,MarekRivers,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 07:39:51 +0000 2021,25/12/2021 07:39:51,,,,,2189523500,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/414216544894214144/jujFdNCz_normal.png,10081,10916,Eden Monaro NSW,http://twitter.com/MarekRivers/statuses/1474646052389068804,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474646052389068804,MarekRivers,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 07:39:51 +0000 2021,25/12/2021 07:39:51,,,,,2189523500,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/414216544894214144/jujFdNCz_normal.png,10081,10916,Eden Monaro NSW,http://twitter.com/MarekRivers/statuses/1474646052389068804,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474617275298631683,2021zim,"RT @AnnieVeeee: Hans and Sophie Scholl, often referred to in German as die Geschwister Scholl (the Scholl siblings), were a brother and sister who were members of the White Rose, a student group in Munich that was active in the non-violent resistance movement in Nazi Germany. https://t.co/DLTstfWTUT",Sat Dec 25 05:45:30 +0000 2021,25/12/2021 05:45:30,,,,,43308133,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1435834781883764745/mqXPAwMa_normal.jpg,166,1258,earth 1.0,http://twitter.com/2021zim/statuses/1474617275298631683,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AnnieVeeee"",""name"":""r/syazwani"",""id"":96311282,""id_str"":""96311282"",""indices"":[3,14]}],""urls"":[]}"
1474609134918311937,AnnieVeeee,"Hans and Sophie Scholl, often referred to in German as die Geschwister Scholl (the Scholl siblings), were a brother and sister who were members of the White Rose, a student group in Munich that was active in the non-violent resistance movement in Nazi Germany. https://t.co/DLTstfWTUT",Sat Dec 25 05:13:09 +0000 2021,25/12/2021 05:13:09,,,,,96311282,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1473189001196498944/mFjMU3ei_normal.jpg,1172,964,Drain City,http://twitter.com/AnnieVeeee/statuses/1474609134918311937,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/DLTstfWTUT"",""expanded_url"":""https://twitter.com/mohdeazy/status/1474261739726245890"",""display_url"":""twitter.com/mohdeazy/statu…"",""indices"":[261,284]}]}"
1474609134918311937,AnnieVeeee,"Hans and Sophie Scholl, often referred to in German as die Geschwister Scholl (the Scholl siblings), were a brother and sister who were members of the White Rose, a student group in Munich that was active in the non-violent resistance movement in Nazi Germany. https://t.co/DLTstfWTUT",Sat Dec 25 05:13:09 +0000 2021,25/12/2021 05:13:09,,,,,96311282,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1473189001196498944/mFjMU3ei_normal.jpg,1172,964,Drain City,http://twitter.com/AnnieVeeee/statuses/1474609134918311937,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/DLTstfWTUT"",""expanded_url"":""https://twitter.com/mohdeazy/status/1474261739726245890"",""display_url"":""twitter.com/mohdeazy/statu…"",""indices"":[261,284]}]}"
1474605925134520321,askwhymoreoften,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 05:00:24 +0000 2021,25/12/2021 05:00:24,,,,,3695081546,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1445789514232832003/nt6ESnDA_normal.jpg,507,665,How the fck am I still alive? ,http://twitter.com/askwhymoreoften/statuses/1474605925134520321,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474605297998041090,EmilyRowe69,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 04:57:54 +0000 2021,25/12/2021 04:57:54,,,,,1138322409860227072,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1138322790493278208/2Z4wT6iJ_normal.jpg,5427,4252,Goldilocks Coast,http://twitter.com/EmilyRowe69/statuses/1474605297998041090,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474594234413944833,Undreadpirater1,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 04:13:56 +0000 2021,25/12/2021 04:13:56,,,,,1393159671825932288,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1398853020587237378/TP2dUuvG_normal.jpg,83,312,Canada,http://twitter.com/Undreadpirater1/statuses/1474594234413944833,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474594234413944833,Undreadpirater1,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 04:13:56 +0000 2021,25/12/2021 04:13:56,,,,,1393159671825932288,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1398853020587237378/TP2dUuvG_normal.jpg,83,312,Canada,http://twitter.com/Undreadpirater1/statuses/1474594234413944833,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474589922204000259,Liliana18183555,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 25 03:56:48 +0000 2021,25/12/2021 03:56:48,,,,,1278422740492574723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1474469843806175239/UTb8Yt6J_normal.jpg,326,2942,"Montréal, Québec",http://twitter.com/Liliana18183555/statuses/1474589922204000259,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1474528624204128261,4mediocrity,"“Somebody after all, had to make a start. What we wrote and said is also believed by many others. They just don't dare express themselves as we did” Sophie Scholl (White Rose Anti-Nazi Passive Activist) Executed 1943 #FreeAssange @BorisJohnson @POTUS @RoyalFamily @KensingtonRoyal",Fri Dec 24 23:53:14 +0000 2021,24/12/2021 23:53:14,,,,,2585697661,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382810976148287489/PzWJ1EKz_normal.jpg,208,203,"Western Australia, Australia",http://twitter.com/4mediocrity/statuses/1474528624204128261,"{""hashtags"":[{""text"":""FreeAssange"",""indices"":[217,229]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BorisJohnson"",""name"":""Boris Johnson"",""id"":3131144855,""id_str"":""3131144855"",""indices"":[230,243]},{""screen_name"":""POTUS"",""name"":""President Biden"",""id"":1349149096909668400,""id_str"":""1349149096909668363"",""indices"":[244,250]},{""screen_name"":""RoyalFamily"",""name"":""The Royal Family"",""id"":36042554,""id_str"":""36042554"",""indices"":[251,263]},{""screen_name"":""KensingtonRoyal"",""name"":""The Duke and Duchess of Cambridge"",""id"":2812768561,""id_str"":""2812768561"",""indices"":[264,280]}],""urls"":[]}"
1474507089452015616,4mediocrity,"“Somebody, after all, had to make a start. What we wrote and said is also believed by many others. They just don't dare express themselves as we did.” Sophie Scholl (White Rose Anti-Nazi Passive Activist) Executed - 1943 #FreeAssange #auspoll #Auspol @BorisJohnson @POTUS https://t.co/jDo5rABAum",Fri Dec 24 22:27:39 +0000 2021,24/12/2021 22:27:39,,,,,2585697661,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382810976148287489/PzWJ1EKz_normal.jpg,208,203,"Western Australia, Australia",http://twitter.com/4mediocrity/statuses/1474507089452015616,"{""hashtags"":[{""text"":""FreeAssange"",""indices"":[221,233]},{""text"":""auspoll"",""indices"":[234,242]},{""text"":""Auspol"",""indices"":[243,250]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BorisJohnson"",""name"":""Boris Johnson"",""id"":3131144855,""id_str"":""3131144855"",""indices"":[251,264]},{""screen_name"":""POTUS"",""name"":""President Biden"",""id"":1349149096909668400,""id_str"":""1349149096909668363"",""indices"":[265,271]}],""urls"":[],""media"":[{""id"":1474507084053971000,""id_str"":""1474507084053970945"",""indices"":[272,295],""media_url"":""http://pbs.twimg.com/media/FHaAYXPVgAEZcvL.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FHaAYXPVgAEZcvL.jpg"",""url"":""https://t.co/jDo5rABAum"",""display_url"":""pic.twitter.com/jDo5rABAum"",""expanded_url"":""https://twitter.com/4mediocrity/status/1474507089452015616/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":680,""h"":451,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":451,""resize"":""fit""},""medium"":{""w"":680,""h"":451,""resize"":""fit""}}}]}"
1474505065134231559,DaraghOReilly1,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 24 22:19:37 +0000 2021,24/12/2021 22:19:37,,,,,987989412633022464,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1471161005413740552/knyIhxiH_normal.jpg,398,1909,,http://twitter.com/DaraghOReilly1/statuses/1474505065134231559,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
