id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1469661731102285830,ejolka,"RT @vintagestuff4: Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 13:33:56 +0000 2021,11/12/2021 13:33:56,,,,,2304461882,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1134461188413317121/MS24n5O0_normal.jpg,337,523,.,http://twitter.com/ejolka/statuses/1469661731102285830,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""vintagestuff4"",""name"":""vintage.stuff"",""id"":1385988471362396200,""id_str"":""1385988471362396163"",""indices"":[3,17]}],""urls"":[]}"
1469654208492232714,CoZlonkoPisalo,"RT @vintagestuff4: Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 13:04:02 +0000 2021,11/12/2021 13:04:02,,,,,3302518402,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/606696501562249217/4gVXmqA1_normal.jpg,201,249,,http://twitter.com/CoZlonkoPisalo/statuses/1469654208492232714,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""vintagestuff4"",""name"":""vintage.stuff"",""id"":1385988471362396200,""id_str"":""1385988471362396163"",""indices"":[3,17]}],""urls"":[]}"
1469653462371680256,Kitzkatz2,"RT @vintagestuff4: Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 13:01:04 +0000 2021,11/12/2021 13:01:04,,,,,358260090,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1190165908863496192/C8227muv_normal.jpg,55,128,"Edinburgh, Scotland",http://twitter.com/Kitzkatz2/statuses/1469653462371680256,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""vintagestuff4"",""name"":""vintage.stuff"",""id"":1385988471362396200,""id_str"":""1385988471362396163"",""indices"":[3,17]}],""urls"":[]}"
1469651320533573637,JanHoving4,"RT @vintagestuff4: Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 12:52:34 +0000 2021,11/12/2021 12:52:34,,,,,1728371179,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1039441643831787523/9E2ZvrjO_normal.jpg,593,570,,http://twitter.com/JanHoving4/statuses/1469651320533573637,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""vintagestuff4"",""name"":""vintage.stuff"",""id"":1385988471362396200,""id_str"":""1385988471362396163"",""indices"":[3,17]}],""urls"":[]}"
1469649869526777862,BuckMurphy10,"RT @vintagestuff4: Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 12:46:48 +0000 2021,11/12/2021 12:46:48,,,,,1338811020370989056,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1343166053409562629/Xr5rR7H7_normal.jpg,127,385,Assorted galaxies,http://twitter.com/BuckMurphy10/statuses/1469649869526777862,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""vintagestuff4"",""name"":""vintage.stuff"",""id"":1385988471362396200,""id_str"":""1385988471362396163"",""indices"":[3,17]}],""urls"":[]}"
1469649521906966530,vintagestuff4,"Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 12:45:25 +0000 2021,11/12/2021 12:45:25,,,,,1385988471362396163,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1388599507831623681/46oixt7B_normal.jpg,6818,6077,,http://twitter.com/vintagestuff4/statuses/1469649521906966530,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1469649270676639700,""id_str"":""1469649270676639749"",""indices"":[237,260],""media_url"":""http://pbs.twimg.com/media/FGU-OaMX0AUtLwh.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FGU-OaMX0AUtLwh.jpg"",""url"":""https://t.co/F7jL5yAfp7"",""display_url"":""pic.twitter.com/F7jL5yAfp7"",""expanded_url"":""https://twitter.com/vintagestuff4/status/1469649521906966530/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":492,""h"":804,""resize"":""fit""},""small"":{""w"":416,""h"":680,""resize"":""fit""},""medium"":{""w"":492,""h"":804,""resize"":""fit""}}}]}"
1469649521906966530,vintagestuff4,"Sophie Scholl, founder of the White Rose student resistance group during the Nazi Regime, arrested for distributing anti-Nazi leaflets with her brother, executed by guillotine at age 22 for high treason. She would've been 100 this year. https://t.co/F7jL5yAfp7",Sat Dec 11 12:45:25 +0000 2021,11/12/2021 12:45:25,,,,,1385988471362396163,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1388599507831623681/46oixt7B_normal.jpg,6818,6077,,http://twitter.com/vintagestuff4/statuses/1469649521906966530,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1469649270676639700,""id_str"":""1469649270676639749"",""indices"":[237,260],""media_url"":""http://pbs.twimg.com/media/FGU-OaMX0AUtLwh.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FGU-OaMX0AUtLwh.jpg"",""url"":""https://t.co/F7jL5yAfp7"",""display_url"":""pic.twitter.com/F7jL5yAfp7"",""expanded_url"":""https://twitter.com/vintagestuff4/status/1469649521906966530/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":492,""h"":804,""resize"":""fit""},""small"":{""w"":416,""h"":680,""resize"":""fit""},""medium"":{""w"":492,""h"":804,""resize"":""fit""}}}]}"
1469525572795518976,DocTran1,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 11 04:32:53 +0000 2021,11/12/2021 04:32:53,,,,,1235722525897703425,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1235723020099969024/h1dWnhSY_normal.jpg,226,918,,http://twitter.com/DocTran1/statuses/1469525572795518976,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469474120425517058,BowditchRoman,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Sat Dec 11 01:08:26 +0000 2021,11/12/2021 01:08:26,,,,,1462783959935426571,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1462784298331824142/diKHijuW_normal.jpg,46,194,,http://twitter.com/BowditchRoman/statuses/1469474120425517058,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469419307608252423,tarasbulbasaur,RT @KyleKallgren: Today I found out that an NYC anti-vaxxer group stole the name of Sophie Scholl’s White Rose anti-Nazi movement. Who wants to be super pissed off with me? https://t.co/A8zMFyL6pX,Fri Dec 10 21:30:38 +0000 2021,10/12/2021 21:30:38,,,,,803067759085162496,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/803070002488287232/IaTLJaQY_normal.jpg,59,265,"Pennsylvania, USA",http://twitter.com/tarasbulbasaur/statuses/1469419307608252423,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""KyleKallgren"",""name"":""KallKylegren"",""id"":18559368,""id_str"":""18559368"",""indices"":[3,16]}],""urls"":[]}"
1469385169094205442,JessieLeFey,RT @KyleKallgren: Today I found out that an NYC anti-vaxxer group stole the name of Sophie Scholl’s White Rose anti-Nazi movement. Who wants to be super pissed off with me? https://t.co/A8zMFyL6pX,Fri Dec 10 19:14:58 +0000 2021,10/12/2021 19:14:58,,,,,534990701,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/962116037457129475/4AQ4F3EY_normal.jpg,153,222,"Ottawa Valley, ON",http://twitter.com/JessieLeFey/statuses/1469385169094205442,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""KyleKallgren"",""name"":""KallKylegren"",""id"":18559368,""id_str"":""18559368"",""indices"":[3,16]}],""urls"":[]}"
1469372229947437062,WC_WIT,RT @KyleKallgren: Today I found out that an NYC anti-vaxxer group stole the name of Sophie Scholl’s White Rose anti-Nazi movement. Who wants to be super pissed off with me? https://t.co/A8zMFyL6pX,Fri Dec 10 18:23:33 +0000 2021,10/12/2021 18:23:33,,,,,863754750,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1464835603757998094/4l55dP2S_normal.jpg,365,1234,,http://twitter.com/WC_WIT/statuses/1469372229947437062,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""KyleKallgren"",""name"":""KallKylegren"",""id"":18559368,""id_str"":""18559368"",""indices"":[3,16]}],""urls"":[]}"
1469368659332288513,KyleKallgren,Today I found out that an NYC anti-vaxxer group stole the name of Sophie Scholl’s White Rose anti-Nazi movement. Who wants to be super pissed off with me? https://t.co/A8zMFyL6pX,Fri Dec 10 18:09:22 +0000 2021,10/12/2021 18:09:22,,,,,18559368,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1436561617513336832/bYGzqr24_normal.jpg,19963,1110,Vespucciland,http://twitter.com/KyleKallgren/statuses/1469368659332288513,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/A8zMFyL6pX"",""expanded_url"":""https://stljewishlight.org/news/world-news/anti-vaxxers-have-stolen-an-anti-nazi-groups-identity/"",""display_url"":""stljewishlight.org/news/world-new…"",""indices"":[155,178]}]}"
1469368659332288513,KyleKallgren,Today I found out that an NYC anti-vaxxer group stole the name of Sophie Scholl’s White Rose anti-Nazi movement. Who wants to be super pissed off with me? https://t.co/A8zMFyL6pX,Fri Dec 10 18:09:22 +0000 2021,10/12/2021 18:09:22,,,,,18559368,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1436561617513336832/bYGzqr24_normal.jpg,19963,1110,Vespucciland,http://twitter.com/KyleKallgren/statuses/1469368659332288513,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/A8zMFyL6pX"",""expanded_url"":""https://stljewishlight.org/news/world-news/anti-vaxxers-have-stolen-an-anti-nazi-groups-identity/"",""display_url"":""stljewishlight.org/news/world-new…"",""indices"":[155,178]}]}"
1469356301499219973,FranoisRoy11,https://t.co/knZU30JXtT,Fri Dec 10 17:20:16 +0000 2021,10/12/2021 17:20:16,,,,,1341249712700207106,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1341250029546328068/1LvXiTD0_normal.jpg,174,192,"Trois-Rivières, Québec",http://twitter.com/FranoisRoy11/statuses/1469356301499219973,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/knZU30JXtT"",""expanded_url"":""https://ici.radio-canada.ca/ohdio/premiere/emissions/aujourd-hui-l-histoire/segments/entrevue/115072/rose-blanche-resistance-nazi-allemagne-tracts-seconde-guerre-mondiale-hans-sophie-scholl"",""display_url"":""ici.radio-canada.ca/ohdio/premiere…"",""indices"":[0,23]}]}"
1469303508918747142,fitzmauriceg,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 10 13:50:29 +0000 2021,10/12/2021 13:50:29,,,,,160455779,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/412690207041810432/yxg54z6t_normal.jpeg,2036,4847,,http://twitter.com/fitzmauriceg/statuses/1469303508918747142,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469244465382576128,mamboward,"Inspiring Women:

Sophie Scholl.

She was a member co-founder of the White Rose who were a resistance group against the Nazis. She &amp; her brother were students who risked their lives distributing pamphlets in University of Munich explicitly condemning Nazi and the Nazis in general",Fri Dec 10 09:55:52 +0000 2021,10/12/2021 09:55:52,,,,,186365425,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1309066771018797057/9qUV6yg2_normal.jpg,148,114,UK,http://twitter.com/mamboward/statuses/1469244465382576128,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1469236596989906946,hinterbergh,"@moniquesmit @telegraaf Straks komen ze.... sluit alle deuren en ramen maar en verduister het licht. (musical) Andere tijden? Nee, ze zullen komen. Gedenk Sophie Scholl en haar broer, e.a.  'die weisse Rose en von Stauffenberg', mijn grote voorbeeld, een officier die de tiranie probeerde te verdrijven.. https://t.co/99yffMvR4W",Fri Dec 10 09:24:36 +0000 2021,10/12/2021 09:24:36,,,171441996,moniquesmit,1225716270848495618,1469027726933827592,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1386959212031393797/HRWmjn3P_normal.jpg,197,658,,http://twitter.com/hinterbergh/statuses/1469236596989906946,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""moniquesmit"",""name"":""Monique Smit"",""id"":171441996,""id_str"":""171441996"",""indices"":[0,12]},{""screen_name"":""telegraaf"",""name"":""De Telegraaf"",""id"":2902821,""id_str"":""2902821"",""indices"":[13,23]}],""urls"":[],""media"":[{""id"":1469235590415671300,""id_str"":""1469235590415671298"",""indices"":[305,328],""media_url"":""http://pbs.twimg.com/media/FGPF_DIWYAISqL9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FGPF_DIWYAISqL9.jpg"",""url"":""https://t.co/99yffMvR4W"",""display_url"":""pic.twitter.com/99yffMvR4W"",""expanded_url"":""https://twitter.com/hinterbergh/status/1469236596989906946/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""large"":{""w"":1200,""h"":600,""resize"":""fit""},""medium"":{""w"":1200,""h"":600,""resize"":""fit""}}}]}"
1469236596989906946,hinterbergh,"@moniquesmit @telegraaf Straks komen ze.... sluit alle deuren en ramen maar en verduister het licht. (musical) Andere tijden? Nee, ze zullen komen. Gedenk Sophie Scholl en haar broer, e.a.  'die weisse Rose en von Stauffenberg', mijn grote voorbeeld, een officier die de tiranie probeerde te verdrijven.. https://t.co/99yffMvR4W",Fri Dec 10 09:24:36 +0000 2021,10/12/2021 09:24:36,,,171441996,moniquesmit,1225716270848495618,1469027726933827592,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1386959212031393797/HRWmjn3P_normal.jpg,197,658,,http://twitter.com/hinterbergh/statuses/1469236596989906946,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""moniquesmit"",""name"":""Monique Smit"",""id"":171441996,""id_str"":""171441996"",""indices"":[0,12]},{""screen_name"":""telegraaf"",""name"":""De Telegraaf"",""id"":2902821,""id_str"":""2902821"",""indices"":[13,23]}],""urls"":[],""media"":[{""id"":1469235590415671300,""id_str"":""1469235590415671298"",""indices"":[305,328],""media_url"":""http://pbs.twimg.com/media/FGPF_DIWYAISqL9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FGPF_DIWYAISqL9.jpg"",""url"":""https://t.co/99yffMvR4W"",""display_url"":""pic.twitter.com/99yffMvR4W"",""expanded_url"":""https://twitter.com/hinterbergh/status/1469236596989906946/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":340,""resize"":""fit""},""large"":{""w"":1200,""h"":600,""resize"":""fit""},""medium"":{""w"":1200,""h"":600,""resize"":""fit""}}}]}"
1469196692234792961,Gtrain62,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 10 06:46:02 +0000 2021,10/12/2021 06:46:02,,,,,969094527033139200,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1257500260710014977/W3RPEb5j_normal.jpg,739,1183,"Belconnen, ACT, Australia ",http://twitter.com/Gtrain62/statuses/1469196692234792961,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469195112831803394,susan_taylor07,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 10 06:39:45 +0000 2021,10/12/2021 06:39:45,,,,,763993428539551744,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1327416620046716928/9MzNE8qz_normal.jpg,1678,4487,"NSW, Australia. Worimi land.  ",http://twitter.com/susan_taylor07/statuses/1469195112831803394,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469195112831803394,susan_taylor07,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 10 06:39:45 +0000 2021,10/12/2021 06:39:45,,,,,763993428539551744,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1327416620046716928/9MzNE8qz_normal.jpg,1678,4487,"NSW, Australia. Worimi land.  ",http://twitter.com/susan_taylor07/statuses/1469195112831803394,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469153481646878727,neil_runkel,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Fri Dec 10 03:54:20 +0000 2021,10/12/2021 03:54:20,,,,,1250415192053182467,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1250415629779324929/yNQZJqSH_normal.jpg,217,432,,http://twitter.com/neil_runkel/statuses/1469153481646878727,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1469064020044955650,Sniper137_,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Thu Dec 09 21:58:50 +0000 2021,09/12/2021 21:58:50,,,,,1264641597255421952,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1460905023051911173/1LBMzLOj_normal.jpg,388,1546,51.4416°N 5.4697°E,http://twitter.com/Sniper137_/statuses/1469064020044955650,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1468971257882316809,AndrewLeng1,"@brianmoore666 His book “Sophie Scholl: The woman who defied Hitler” is also an excellent read, not only about Scholl but the White Rose student movement of which she was part of. The film “Sophie Scholl - The Final Days” is well worth a watch.",Thu Dec 09 15:50:14 +0000 2021,09/12/2021 15:50:14,,,362144301,brianmoore666,395528461,1468956129329774602,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1244697634302038016/m3NFGpxj_normal.jpg,52,163,,http://twitter.com/AndrewLeng1/statuses/1468971257882316809,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""brianmoore666"",""name"":""Brian Moore"",""id"":362144301,""id_str"":""362144301"",""indices"":[0,14]}],""urls"":[]}"
1468746599451013121,victorianjrva,@HenricoLibrary White Rose @kiperoo I love historical fiction. I can’t believe I never heard about political activist Sophie Scholl before. So glad this important story about resistance was told.,Thu Dec 09 00:57:31 +0000 2021,09/12/2021 00:57:31,,,43946912,HenricoLibrary,634757446,1468566213068476417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1412136037023879172/nkK8Wq8o_normal.jpg,252,227,,http://twitter.com/victorianjrva/statuses/1468746599451013121,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""HenricoLibrary"",""name"":""Henrico Library"",""id"":43946912,""id_str"":""43946912"",""indices"":[0,15]},{""screen_name"":""kiperoo"",""name"":""Kip Wilson"",""id"":247550290,""id_str"":""247550290"",""indices"":[27,35]}],""urls"":[]}"
1468706882055544841,MelissaWeber,"RT @historydefined: Pictured here are Hans Scholl, Sophie Scholl, and Christoph Probst who were all part of the non-violent student resistance group called ""white rose"" in Germany, in 1942

78 years ago today, all three were convicted of treason and executed by the Gestapo. https://t.co/b8sVHXMs9Q",Wed Dec 08 22:19:42 +0000 2021,08/12/2021 22:19:42,,,,,1162802758359142400,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1334255293279178765/GNi2SjkF_normal.jpg,226,915,"Cape Town, South Africa",http://twitter.com/MelissaWeber/statuses/1468706882055544841,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""historydefined"",""name"":""History Defined"",""id"":728409566338146300,""id_str"":""728409566338146304"",""indices"":[3,18]}],""urls"":[]}"
1468702601722089472,ConKayM,"RT @MCLTiger10: ☀️ Morning Brothers &amp; Sisters🩸

Just say NO to the vaxx 💉 point, blank, PERIOD‼️

Stay strong &amp; remember Sophie Scholl ~ one of the original members of the ""White Rose"" Group.... https://t.co/rqC5931R6U",Wed Dec 08 22:02:42 +0000 2021,08/12/2021 22:02:42,,,,,890351363200344064,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/893161017055760385/JqUIZIhc_normal.jpg,256,393,"Ohio, USA",http://twitter.com/ConKayM/statuses/1468702601722089472,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MCLTiger10"",""name"":""🐯 M'Lindy Tiger 🐯"",""id"":560248201,""id_str"":""560248201"",""indices"":[3,14]}],""urls"":[]}"
1468700316971548676,beyond_reasons,"RT @MCLTiger10: ☀️ Morning Brothers &amp; Sisters🩸

Just say NO to the vaxx 💉 point, blank, PERIOD‼️

Stay strong &amp; remember Sophie Scholl ~ one of the original members of the ""White Rose"" Group.... https://t.co/rqC5931R6U",Wed Dec 08 21:53:37 +0000 2021,08/12/2021 21:53:37,,,,,21777306,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1466068818732666888/Sjv97NFo_normal.jpg,30137,33136,#Texit #LBGFJB,http://twitter.com/beyond_reasons/statuses/1468700316971548676,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MCLTiger10"",""name"":""🐯 M'Lindy Tiger 🐯"",""id"":560248201,""id_str"":""560248201"",""indices"":[3,14]}],""urls"":[]}"
1468700316971548676,beyond_reasons,"RT @MCLTiger10: ☀️ Morning Brothers &amp; Sisters🩸

Just say NO to the vaxx 💉 point, blank, PERIOD‼️

Stay strong &amp; remember Sophie Scholl ~ one of the original members of the ""White Rose"" Group.... https://t.co/rqC5931R6U",Wed Dec 08 21:53:37 +0000 2021,08/12/2021 21:53:37,,,,,21777306,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1466068818732666888/Sjv97NFo_normal.jpg,30137,33136,#Texit #LBGFJB,http://twitter.com/beyond_reasons/statuses/1468700316971548676,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MCLTiger10"",""name"":""🐯 M'Lindy Tiger 🐯"",""id"":560248201,""id_str"":""560248201"",""indices"":[3,14]}],""urls"":[]}"
1468665252350988288,ddavisonnc,"RT @MCLTiger10: ☀️ Morning Brothers &amp; Sisters🩸

Just say NO to the vaxx 💉 point, blank, PERIOD‼️

Stay strong &amp; remember Sophie Scholl ~ one of the original members of the ""White Rose"" Group.... https://t.co/rqC5931R6U",Wed Dec 08 19:34:17 +0000 2021,08/12/2021 19:34:17,,,,,384702237,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1442989485369614350/pvcvrzFU_normal.jpg,1721,2864,,http://twitter.com/ddavisonnc/statuses/1468665252350988288,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MCLTiger10"",""name"":""🐯 M'Lindy Tiger 🐯"",""id"":560248201,""id_str"":""560248201"",""indices"":[3,14]}],""urls"":[]}"
